"Country Name","Country Code",Time Period,"Aluminum (PALUM_USD)","Copper  (PCOPP_USD)","Iron Ore (PIORECR_USD)","Lead  (PLEAD_USD)","Metal index  (PMETA_Index)","Nickel  (PNICK_USD)","Tin  (PTIN_USD)","Uranium  (PURAN_USD)","Zinc  (PZINC_USD)",
"World","001",2012M1,"2151.33333333333","8061.91666666667","140.347619047619","2100.21428571429","202.040538241788","19908.619047619","21547.7023809524","52.3125","1989.22619047619",
"World","001",2012M2,"2207.91666666667","8441.4880952381","140.395238095238","2121.2619047619","207.102537348657","20393.6666666667","24293.3095238095","52.0555555555556","2057.78571428571",
"World","001",2012M3,"2184.15909090909","8470.78409090909","144.663636363636","2056.69318181818","206.923334736302","18660.8068181818","22985.4318181818","51.2888888888889","2035.925",
"World","001",2012M4,"2048.50526315789","8285.52631578947","147.647368421053","2073.64473684211","203.485453352665","17892.8157894737","22114.5263157895","51.3","2002.68421052632",
"World","001",2012M5,"2002.52272727273","7896.90909090909","136.272727272727","1999.25","193.337002609749","16968.3181818182","20295.3409090909","51.8888888888889","1928.01136363636",
"World","001",2012M6,"1885.51315789474","7428.28947368421","134.621052631579","1850.95789473684","185.689829933893","16603.6842105263","19255.3947368421","50.8333333333333","1855.93421052632",
"World","001",2012M7,"1876.25","7584.26136363636","127.936363636364","1881.47727272727","183.151737935442","16128.4090909091","18546.0909090909","50.3555555555556","1847.75",
"World","001",2012M8,"1843.32727272727","7510.43181818182","107.795454545455","1897.77272727273","172.493429339685","15703.9886363636","18675.5568181818","49.25","1816.31818181818",
"World","001",2012M9,"2064.12","8087.7425","99.47","2177.675","179.919339468297","17287.9625","20771.2625","47.725","2009.85",
"World","001",2012M10,"1974.30434782609","8062.03260869565","113.947826086957","2141.96739130435","183.403722516244","17168.7391304348","21233.6956521739","44.6111111111111","1903.95869565217",
"World","001",2012M11,"1948.82954545455","7711.22727272727","120.345454545455","2181.96590909091","182.12151841937","16335.3636363636","20713.0681818182","41.5","1912.39772727273",
"World","001",2012M12,"2086.76315789474","7966.48684210526","128.873684210526","2279.80263157895","192.74123445816","17448.5","22880.8947368421","43.6666666666667","2040.42894736842",
"World","001",2013M1,"2037.60681818182","8053.73863636364","150.490909090909","2334.46590909091","202.340861272633","17494.0681818182","24598.8977272727","42.75","2031.40909090909",
"World","001",2013M2,"2053.595","8060.925","154.638888888889","2365.7875","205.185726249632","17690.1","24211.7375","43.40625","2128.6875",
"World","001",2013M3,"1911.2825","7652.375","139.87","2173.35","190.636283596618","16731.7","23302","42.28125","1929.15",
"World","001",2013M4,"1861.02380952381","7221.1619047619","137.390909090909","2024.36904761905","183.5457173135","15629.3095238095","21589.6428571429","41.4125","1855.6",
"World","001",2013M5,"1832.57142857143","7248.71428571429","124.009523809524","2031.89285714286","176.39758892782","14948.2261904762","20781.619047619","40.605","1831.0119047619",
"World","001",2013M6,"1814.5375","7000.2375","114.815","2099.6875","169.662797631244","14280.275","20267.4","39.9375","1839.0125",
"World","001",2013M7,"1769.60869565217","6906.64130434783","127.191304347826","2047.72826086957","172.664608151962","13750.3152173913","19563.8260869565","38.0222222222222","1837.61956521739",
"World","001",2013M8,"1816.23571428571","7186.25","137.055","2173.08333333333","180.794650439789","14308.2619047619","21638.2142857143","34.9941626409018","1896.39285714286",
"World","001",2013M9,"1761.30476190476","7159.26904761905","134.185714285714","2084.91904761905","177.660023721573","13801.3928571429","22735.0714285714","34.4532867494824","1846.88095238095",
"World","001",2013M10,"1814.58260869565","7203.02173913044","132.572727272727","2115.42826086957","178.870716177001","14117.652173913","23101.5869565217","34.8484955891619","1884.83695652174",
"World","001",2013M11,"1747.96428571429","7070.65476190476","136.32380952381","2089.55952380952","177.93076742149","13684.0119047619","22826.880952381","35.59200310559","1866.41666666667",
"World","001",2013M12,"1739.81","7214.9","135.790476190476","2136.7275","179.13297456325","13924.55","22762.125","34.5932971014493","1974.975",
"World","001",2014M1,"1727.41136363636","7291.46590909091","128.119047619048","2143.17045454545","176.404705952858","14101.25","22063.8636363636","35.2149889729048","2036.93181818182",
"World","001",2014M2,"1695.165","7149.2125","121.37","2108.025","171.956074256366","14203.55","22820.675","35.5467391304348","2034.525",
"World","001",2014M3,"1705.36666666667","6650.03571428571","111.833333333333","2053.08333333333","164.985672791525","15678.0952380952","23024.3095238095","34.7028554175293","2007.90476190476",
"World","001",2014M4,"1810.675","6673.5625","114.580952380952","2087.0875","169.475624790374","17373.6","23405.2","32.7445652173913","2027.2125",
"World","001",2014M5,"1751.05","6891.125","100.56","2097.325","164.519916512457","19401.075","23271.25","28.5398550724638","2058.975",
"World","001",2014M6,"1838.95238095238","6821.14285714286","92.8523809523809","2106.94047619048","161.895750781882","18628.8095238095","22762","28.2254572118702","2128.09523809524",
"World","001",2014M7,"1948.30434782609","7113.38043478261","96.2608695652174","2193.23913043478","168.88419306408","19117.652173913","22424.0108695652","28.4002047889099","2310.61956521739",
"World","001",2014M8,"2030.4925","7001.8375","94.1428571428571","2236.8375","168.879509112405","18600.2","22231.05","30.8293219461698","2326.9875",
"World","001",2014M9,"1990.43181818182","6872.21590909091","84.5227272727273","2117.23863636364","162.471981866377","18034.7954545455","21090.5227272727","34.3718297101449","2294.59090909091",
"World","001",2014M10,"1946.18913043478","6737.47826086957","81.304347826087","2034.26086956522","157.393519479875","15812.3695652174","19830.4130434783","35.7517328292375","2276.82608695652",
"World","001",2014M11,"2055.555","6712.85","74.425","2030.1825","156.998128956005","15807.05","20033.475","40.5973731884058","2253.225",
"World","001",2014M12,"1909.45952380952","6446.45238095238","68.6739130434783","1938.10714285714","148.639256657249","15962.0476190476","19829.7142857143","36.9482514177693","2175.7619047619",
"World","001",2015M1,"1814.71904761905","5830.53571428571","69.0681818181818","1843.13095238095","141.069646433512","14849.1904761905","19454.119047619","36.1308876811594","2113.04761904762",
"World","001",2015M2,"1817.82","5729.275","63.8","1795.6625","137.783088475243","14573.8375","18233.9125","38.1507699275362","2097.7625",
"World","001",2015M3,"1773.86363636364","5939.67045454546","58.1818181818182","1792.47045454545","135.150824133482","13755.5","17421.9090909091","39.4139492753623","2028.72727272727",
"World","001",2015M4,"1819.1875","6042.0875","52.1136363636364","2005.3625","134.222138000379","12830.925","15900.875","38.661231884058","2212.725",
"World","001",2015M5,"1804.03947368421","6294.77631578947","60.4285714285714","1991.77631578947","139.65953576074","13511.3421052632","15803.5921052632","35.5891563146998","2281.80263157895",
"World","001",2015M6,"1687.72727272727","5833.01136363636","61.8409090909091","1829.5","132.972003388567","12825.2272727273","15064.9431818182","36.1372282608696","2082.09090909091",
"World","001",2015M7,"1639.5","5456.75","52.1739130434783","1763.04347826087","123.543486494011","11413.097826087","15071.5326086957","36.044147763075","2000.6847826087",
"World","001",2015M8,"1548.125","5127.3","57.3333333333333","1703.6","120.064966460764","10386","15163.775","36.1333678398896","1807.6375",
"World","001",2015M9,"1589.60227272727","5217.25","56.9772727272727","1684.25","120.820194503378","9937.54545454545","15453.3409090909","36.8971920289855","1720.22727272727",
"World","001",2015M10,"1516.48863636364","5216.09090909091","53.6590909090909","1720.11363636364","118.374722694217","10316.8295454545","15794.6136363636","36.9551630434783","1724.34090909091",
"World","001",2015M11,"1467.89285714286","4799.90476190476","47.1904761904762","1618.34523809524","109.60138004566","9244.33333333333","14745.2857142857","35.9345669427191","1583.30952380952",
"World","001",2015M12,"1497.20238095238","4638.83333333333","40.8826086956522","1706.58333333333","105.622836794476","8707.78571428571","14691.6904761905","35.0997558286074","1527.78571428571",
"World","001",2016M1,"1481.1","4471.7875","42.2047619047619","1646.2","104.12526010744","8507.2875","13808.075","34.6226708074534","1520.3625",
"World","001",2016M2,"1531.2619047619","4598.61904761905","46.4857142857143","1765.75","109.028797898172","8298.5","15610.1428571429","33.6191770186335","1709.84523809524",
"World","001",2016M3,"1531.0119047619","4953.79761904762","56.5391304347826","1802.19047619048","116.420333964822","8717.25","16897.5952380952","29.6097195967234","1801.69047619048",
"World","001",2016M4,"1571.22619047619","4872.7380952381","60.9666666666667","1732.27380952381","118.447958909737","8878.85714285714","17032.7142857143","27.5858781918565","1855.37380952381",
"World","001",2016M5,"1550.625","4694.5375","55.8863636363636","1707.8","114.324710593192","8660.35","16706.95","27.7907608695652","1869.025",
"World","001",2016M6,"1593.50681818182","4641.96590909091","52.3409090909091","1712.77272727273","114.001930032709","8928.35227272727","16966.6931818182","27.1530797101449","2026.19318181818",
"World","001",2016M7,"1629.04761904762","4864.90476190476","57.3095238095238","1834.78571428571","120.335074849604","10262.8571428571","17826.2261904762","25.9404330572809","2183.25",
"World","001",2016M8,"1639.28409090909","4751.67045454546","60.8695652173913","1835.52272727273","121.860427622684","10335.9886363636","18427.0227272727","25.8650756143667","2279.13636363636",
"World","001",2016M9,"1592.36363636364","4722.20454545455","57.6590909090909","1947.64318181818","119.538274229593","10191.7840909091","19499.5227272727","24.6634963768116","2292.30681818182",
"World","001",2016M10,"1665.90476190476","4731.2619047619","58.9523809523809","2024.4880952381","121.422530778532","10259.7380952381","20099.7619047619","21.1853433402347","2311.5",
"World","001",2016M11,"1737.11363636364","5450.93181818182","74.1363636363636","2180.57954545455","136.534751233477","11128.9090909091","21126.0909090909","18.5009057971015","2566.20454545455",
"World","001",2016M12,"1727.7375","5660.35","79.4318181818182","2209.8375","140.723342279454","10972.275","21204.35","19.1462862318841","2664.8125",
"World","001",2017M1,"1791.2380952381","5754.55952380952","80.8181818181818","2242.61904761905","143.214942344205","9971.46428571429","20691.7857142857","22.0901268115942","2714.79761904762",
"World","001",2017M2,"1860.75","5940.9125","88.8","2311.5","150.849718334618","10643.3","19446.475","25.0588768115942","2845.55",
"World","001",2017M3,"1901.46739130435","5824.63043478261","87.195652173913","2280.92391304348","149.416945276218","10204.6630434783","19875.1956521739","24.5520242596093","2776.88043478261",
"World","001",2017M4,"1921.22222222222","5683.90277777778","70.4","2220.61111111111","139.864904217901","9609.27777777778","19910.3194444444","23.1657608695652","2614.91666666667",
"World","001",2017M5,"1913.02380952381","5599.55952380952","61.6304347826087","2125.10714285714","134.371459226126","9155.11904761905","20200.3333333333","21.5628938248267","2590.21428571429",
"World","001",2017M6,"1885.28636363636","5719.76136363636","57.8636363636364","2132.93181818182","132.403580899908","8931.76136363636","19658.8409090909","19.6784420289855","2573.39772727273",
